taxon_id,effect_size,se,p_value,tau2,I2,n_cohorts,taxon_name,q_value,direction
STR_TM7_phylum_sp_oral_taxon_350,0.3447921279586045,0.16075820687058856,0.03196987326009543,0.10836006246451814,86.00232515096214,5,TM7_phylum_sp_oral_taxon_350,0.09205118680061959,disease_enriched
STR_TM7_phylum_sp_oral_taxon_351,-0.3408035693824716,0.0660012610266016,2.4225570457213373e-7,0,0,5,TM7_phylum_sp_oral_taxon_351,3.1120540510420256e-6,health_enriched
STR_Tannerella_forsythia,0.6097067714792986,0.0995961133151379,9.252828503438632e-10,0.04879098392383657,86.00783873568801,6,Tannerella_forsythia,1.9315279500928146e-8,disease_enriched
STR_Tannerella_sp_oral_taxon_808,0.2722895548716748,0.10547216761622752,0.009833645317012724,0.02320173532971366,52.37677471247127,4,Tannerella_sp_oral_taxon_808,0.034212890998773435,disease_enriched
STR_Tannerella_sp_oral_taxon_HOT_286,0.07342603675632992,0.16844800808405475,0.6629112233191181,0.14477725222176238,86.63139681703595,6,Tannerella_sp_oral_taxon_HOT_286,0.7879443010269944,disease_enriched
STR_Treponema_SGB3601,-0.02699209078673701,0.12243055251773222,0.8255062352912514,0,0,2,Treponema_SGB3601,0.9069706664055196,health_enriched
STR_Treponema_SGB3604,0.44981417269277696,0.05979465509814468,5.3677592890342404e-14,0,0,5,Treponema_SGB3604,1.7928316025374362e-12,disease_enriched
STR_Treponema_SGB69443,0.4576019741249772,0.05603806327301552,3.1901196700960977e-16,0,0,5,Treponema_SGB69443,1.3318749622651208e-14,disease_enriched
STR_Treponema_SGB69452,0.22959509283000387,0.11262880144319222,0.04149881840250736,0.011699318432141307,30.60009522127363,3,Treponema_SGB69452,0.1091386247750981,disease_enriched
STR_Treponema_denticola,0.5434236588684747,0.0477293080906596,4.936492469028817e-30,0,0,6,Treponema_denticola,6.628754998667189e-28,disease_enriched
STR_Treponema_lecithinolyticum,0.33358786575150257,0.0703486281395489,2.1169778370432095e-6,0,0,4,Treponema_lecithinolyticum,2.35374000543511e-5,disease_enriched
STR_Treponema_maltophilum,0.4275703495875478,0.05753276643877441,1.071531339886268e-13,0,0,5,Treponema_maltophilum,2.9824288960167792e-12,disease_enriched
STR_Treponema_socranskii,0.29329522304951683,0.10252048797858432,0.004225135963548989,0.03270770857058958,62.32297480310688,5,Treponema_socranskii,0.017209700144211738,disease_enriched
STR_Treponema_sp_Marseille_Q3903,0.2847487322998819,0.13757886690814936,0.038479253876348034,0.019173349809701673,49.98668059737122,2,Treponema_sp_Marseille_Q3903,0.10607241026357984,disease_enriched
STR_Treponema_sp_Marseille_Q4130,0.4417808335705122,0.09352475801834821,2.3161714903243506e-6,0,0,2,Treponema_sp_Marseille_Q4130,2.417503993026041e-5,disease_enriched
STR_Treponema_sp_OMZ_804,0.3262421143278217,0.1449725167593715,0.024425331333077338,0.08798058761538176,84.090179836984,5,Treponema_sp_OMZ_804,0.0724183603908482,disease_enriched
STR_Treponema_vincentii,0.30826644958300653,0.10519029256179037,0.0033835179297159934,0,0,2,Treponema_vincentii,0.014869670901646601,disease_enriched
STR_Trueperella_pyogenes,-0.16808444014014098,0.1561506775902699,0.2817373782397446,0.07196747611756363,75.17946949266842,4,Trueperella_pyogenes,0.4356494645003458,health_enriched
STR_Veillonella_atypica,-4.3040286760984717e-4,0.07466259683100426,0.9954005095511408,0,0,5,Veillonella_atypica,0.9954005095511408,health_enriched
STR_Veillonella_dispar,0.012659674224477585,0.10711947686711487,0.9059228586326102,0.028251723880893635,50.57941255545711,5,Veillonella_dispar,0.9649403622881506,disease_enriched
STR_Veillonella_parvula,0.20818868706729,0.15834980517569475,0.1885975867042489,0.12729910081426746,86.54680385977878,6,Veillonella_parvula,0.3380805627787754,disease_enriched
STR_Veillonella_rogosae,-0.3788158548917478,0.12998566014670648,0.0035649904837220894,0.0626407145674709,77.68914117816698,5,Veillonella_rogosae,0.015463724955365948,health_enriched
STR_Veillonella_sp_3627,-0.008267555508588027,0.08106808352109592,0.9187702750214389,0,0,4,Veillonella_sp_3627,0.9649977102426434,health_enriched
STR_Veillonella_tobetsuensis,-0.4186912090201083,0.22354577973720516,0.06107458497505308,0.12828551919008588,87.14052512426264,3,Veillonella_tobetsuensis,0.1457065098690552,health_enriched
STR_Veillonellaceae_bacterium,0.03377207474589795,0.14791805580837789,0.8194005031784853,0,0,2,Veillonellaceae_bacterium,0.9032335579591224,disease_enriched
STR_candidate_division_SR1_bacterium_MGEHA,0.11452464642199807,0.2688375835981259,0.6701082910422801,0.3388538171004158,95.61630763623701,5,candidate_division_SR1_bacterium_MGEHA,0.7908698558590868,disease_enriched
