taxon_id,p_value,U,r,var_r,log2fc,mean_case,mean_ctrl,taxon_name,source_id,n_case,n_ctrl,n_total
STR_Lachnospiraceae_bacterium_oral_taxon_096,0.42384904258967293,39,-0.21999999999999997,0.04766013473684211,-0.9527126657493695,0.0035370646674394465,0.0068469543434667695,Lachnospiraceae_bacterium_oral_taxon_096,geng2024_PRJNA396840,10,10,20
STR_GGB1203_SGB1568,0.4693152342129711,40,-0.19999999999999996,0.04850526315789474,-0.6136146785337231,7.148427230905774e-4,0.0010943023980413533,GGB1203_SGB1568,geng2024_PRJNA396840,10,10,20
STR_GGB4786_SGB6625,0.8815356492284377,48,-0.040000000000000036,0.052463292631578944,0.5088672036762126,2.4511623901674626e-4,1.7196410253211042e-4,GGB4786_SGB6625,geng2024_PRJNA396840,10,10,20
STR_GGB1026_SGB1321,0.8429419685339818,47,-0.06000000000000005,0.05225331368421052,-0.10280064160668437,6.329539940964363e-4,6.797753452185425e-4,GGB1026_SGB1321,geng2024_PRJNA396840,10,10,20
STR_Capnocytophaga_sputigena,0.190985370499711,67,0.3400000000000001,0.04116649263157895,1.1051116746814258,4.5121683328447793e-4,2.0922045019816359e-4,Capnocytophaga_sputigena,geng2024_PRJNA396840,10,10,20
STR_Porphyromonas_gingivalis,0.050330920022856114,71.5,0.42999999999999994,0.03496779,5.544724726244869,0.006905942213667142,1.4696444253148747e-4,Porphyromonas_gingivalis,geng2024_PRJNA396840,10,10,20
STR_Aggregatibacter_aphrophilus,0.022875588264553152,78,0.56,0.02479710315789473,4.195386825892951,4.8701957432510786e-4,2.5637898745578968e-5,Aggregatibacter_aphrophilus,geng2024_PRJNA396840,10,10,20
STR_Stomatobaculum_longum,0.7016915527767031,55.5,0.1100000000000001,0.051365600526315794,0.5517707089052765,0.0024882697359790316,0.0016971358278687551,Stomatobaculum_longum,geng2024_PRJNA396840,10,10,20
STR_Porphyromonas_endodontalis,0.009669771649293567,84,0.6799999999999999,0.015211250526315792,4.102598324655895,0.0029615015668722562,1.7144612220480995e-4,Porphyromonas_endodontalis,geng2024_PRJNA396840,10,10,20
STR_GGB4333_SGB5935,0.014719014757345656,78,0.56,0.02479710315789473,5.1773078671420105,0.002256769601083189,6.139569931597444e-5,GGB4333_SGB5935,geng2024_PRJNA396840,10,10,20
STR_Dialister_invisus,0.1042306511923211,71,0.41999999999999993,0.03570089263157896,1.891261985905919,5.820217376633475e-4,1.561658407408801e-4,Dialister_invisus,geng2024_PRJNA396840,10,10,20
STR_GGB4533_SGB6246,0.7327617462197671,45,-0.09999999999999998,0.05158421052631579,-0.37455059245310474,0.0010808501422056743,0.001401549086702999,GGB4533_SGB6246,geng2024_PRJNA396840,10,10,20
STR_GGB1188_SGB1538,0.07787247147704082,65,0.30000000000000004,0.04358421052631578,8.140311791125729,2.8114868024153205e-4,0,GGB1188_SGB1538,geng2024_PRJNA396840,10,10,20
STR_GGB1202_SGB1567,0.6629166175161068,56,0.1200000000000001,0.05112670315789473,0.25952280083536294,5.500276912668415e-4,4.5930879906820235e-4,GGB1202_SGB1567,geng2024_PRJNA396840,10,10,20
STR_Tannerella_sp_oral_taxon_HOT_286,0.274221814370068,64.5,0.29000000000000004,0.044151200526315784,0.4234078827241815,9.577434342432115e-4,7.138977491416883e-4,Tannerella_sp_oral_taxon_HOT_286,geng2024_PRJNA396840,10,10,20
STR_Actinomyces_SGB17154,0.1476032564158979,68,0.3600000000000001,0.039873482105263154,1.3850212066333398,0.00406015198793726,0.0015539495942685465,Actinomyces_SGB17154,geng2024_PRJNA396840,10,10,20
STR_Streptococcus_cristatus,0.8182294443658906,46.5,-0.06999999999999995,0.052117053157894735,0.11864974778052309,0.0018042572970719103,0.0016617309319411475,Streptococcus_cristatus,geng2024_PRJNA396840,10,10,20
STR_Corynebacterium_matruchotii,0.06859339210425792,74.5,0.49,0.03039200052631579,1.4045778941413862,0.003273333982044633,0.0012358097436635206,Corynebacterium_matruchotii,geng2024_PRJNA396840,10,10,20
STR_Actinomyces_naeslundii,0.17199658526285297,68.5,0.3700000000000001,0.039207453157894735,1.5624529619036662,0.001960172550118895,6.630038501683633e-4,Actinomyces_naeslundii,geng2024_PRJNA396840,10,10,20
STR_GGB3887_SGB5270,0.2917263258301769,64,0.28,0.04470245052631579,2.6143080970010963,0.001253082153991048,2.0380513089403998e-4,GGB3887_SGB5270,geng2024_PRJNA396840,10,10,20
STR_Treponema_SGB3601,0.7652270127615587,54,0.08000000000000007,0.05196005052631579,0.6026587461356172,4.352857824007047e-4,2.8631129574879907e-4,Treponema_SGB3601,geng2024_PRJNA396840,10,10,20
STR_GGB4395_SGB6050,0.6205363102440582,43,-0.14,0.050588640000000004,0.09149149213260262,0.0035541986821280513,0.003335738657022917,GGB4395_SGB6050,geng2024_PRJNA396840,10,10,20
STR_Selenomonas_SGB5880,0.42665907124897284,39,-0.21999999999999997,0.04766013473684211,-0.5402810356917538,0.002470287860544442,0.003592884648921027,Selenomonas_SGB5880,geng2024_PRJNA396840,10,10,20
STR_Filifactor_alocis,0.004868670391843431,83.5,0.6699999999999999,0.0159848005263158,7.63043099569895,0.0022685362120981635,1.0453771296282764e-5,Filifactor_alocis,geng2024_PRJNA396840,10,10,20
STR_Prevotella_nigrescens,0.23954704214502703,66,0.32000000000000006,0.04240451368421052,1.6942121087546262,0.0034592052198978234,0.0010682843072668936,Prevotella_nigrescens,geng2024_PRJNA396840,10,10,20
STR_Eubacterium_brachy,0.005795358544334712,87,0.74,0.01077188210526316,2.453004743417401,0.0031583278460533765,5.759878766086783e-4,Eubacterium_brachy,geng2024_PRJNA396840,10,10,20
STR_GGB2672_SGB3600,0.3759553785047234,60,0.19999999999999996,0.04850526315789474,1.4093277330379803,0.0013159447771516786,4.948126955352627e-4,GGB2672_SGB3600,geng2024_PRJNA396840,10,10,20
STR_Aggregatibacter_segnis,0.23113699116473257,64,0.28,0.04470245052631579,1.305771544488212,4.111887768013796e-4,1.6573230729903505e-4,Aggregatibacter_segnis,geng2024_PRJNA396840,10,10,20
STR_Eubacterium_saphenum,0.005971963624595342,80,0.6000000000000001,0.0215578947368421,10.42629630194503,0.0013750300891592858,0,Eubacterium_saphenum,geng2024_PRJNA396840,10,10,20
STR_Leptotrichia_hongkongensis,1,50,0,0.05263157894736842,2.5328911228485094,8.958565021309704e-4,1.5396968752912562e-4,Leptotrichia_hongkongensis,geng2024_PRJNA396840,10,10,20
STR_TM7_phylum_sp_oral_taxon_351,0.6489134622152116,43.5,-0.13,0.05086766368421053,-0.2195634411114138,2.3457487264511617e-4,2.7329895099559217e-4,TM7_phylum_sp_oral_taxon_351,geng2024_PRJNA396840,10,10,20
STR_Neisseria_sp_oral_taxon_014,0.3218521904885809,63,0.26,0.04575630315789474,1.4545461265530606,0.0010157481357583218,3.6998074635405447e-4,Neisseria_sp_oral_taxon_014,geng2024_PRJNA396840,10,10,20
STR_Rothia_dentocariosa,0.6231762238821174,43,-0.14,0.050588640000000004,-0.14135199055355077,0.002750732223167152,0.003033990658029263,Rothia_dentocariosa,geng2024_PRJNA396840,10,10,20
STR_Prevotella_nanceiensis,0.07566157214388705,26,-0.48,0.03117285052631579,-1.1567329112055302,0.003123870578000546,0.006965960339113387,Prevotella_nanceiensis,geng2024_PRJNA396840,10,10,20
STR_Granulicatella_elegans,0.34797091657942564,38.5,-0.22999999999999998,0.047210442631578954,-1.2353892521143806,2.345761107858503e-4,5.536518537017788e-4,Granulicatella_elegans,geng2024_PRJNA396840,10,10,20
STR_Actinomyces_massiliensis,0.6764349997242503,56,0.1200000000000001,0.05112670315789473,1.09883887376279,8.787091590574841e-4,4.0972926899225914e-4,Actinomyces_massiliensis,geng2024_PRJNA396840,10,10,20
STR_GGB3886_SGB5269,0.33431689909506457,37,-0.26,0.04575630315789474,0.11723703085380738,7.101256525984389e-4,6.546234554967848e-4,GGB3886_SGB5269,geng2024_PRJNA396840,10,10,20
STR_Gemella_SGB7284,1,49.5,-0.010000000000000009,0.05262105315789474,-2.789412109540443,3.265752684649675e-5,2.316906410752547e-4,Gemella_SGB7284,geng2024_PRJNA396840,10,10,20
STR_Corynebacterium_durum,0.5624049275942742,42,-0.16000000000000003,0.0499713347368421,-0.4667936767225449,2.779951056510149e-4,3.8458087370604255e-4,Corynebacterium_durum,geng2024_PRJNA396840,10,10,20
STR_Leptotrichia_sp_oral_taxon_212,0.075582319771334,72.5,0.44999999999999996,0.03347401315789474,1.925069004421199,6.08213906005999e-4,1.594228745422553e-4,Leptotrichia_sp_oral_taxon_212,geng2024_PRJNA396840,10,10,20
STR_Peptidiphaga_gingivicola,0.11311362643889995,67.5,0.3500000000000001,0.0405266447368421,0.3950025703302696,1.48730230050501e-4,1.128680464429018e-4,Peptidiphaga_gingivicola,geng2024_PRJNA396840,10,10,20
STR_Lautropia_mirabilis,0.6156417277942268,57,0.1399999999999999,0.050588640000000004,1.936183228857231,6.225181198014396e-4,1.6192954693838404e-4,Lautropia_mirabilis,geng2024_PRJNA396840,10,10,20
STR_Prevotella_fusca,0.279559353093316,60.5,0.20999999999999996,0.04809183210526315,4.091981041363444,8.429870494205292e-4,4.849105907259397e-5,Prevotella_fusca,geng2024_PRJNA396840,10,10,20
STR_Prevotella_conceptionensis,0.6490364230072798,56,0.1200000000000001,0.05112670315789473,1.6168143465897156,8.67435291835388e-4,2.821573560095873e-4,Prevotella_conceptionensis,geng2024_PRJNA396840,10,10,20
STR_Streptococcus_constellatus,0.1996469819878993,66,0.32000000000000006,0.04240451368421052,2.709096389583004,0.001766814053517939,2.693443562821348e-4,Streptococcus_constellatus,geng2024_PRJNA396840,10,10,20
STR_Oribacterium_SGB5283,0.48184498292802486,59,0.17999999999999994,0.04927630315789474,3.0713534822935187,6.831948423449858e-4,8.039735084142211e-5,Oribacterium_SGB5283,geng2024_PRJNA396840,10,10,20
STR_Actinomyces_johnsonii,0.0357297400460281,76.5,0.53,0.027216042631578945,4.130977556558627,8.693603664707841e-4,4.867649551306916e-5,Actinomyces_johnsonii,geng2024_PRJNA396840,10,10,20
STR_GGB4538_SGB6253,0.6156417277942268,57,0.1399999999999999,0.050588640000000004,1.490274504988864,0.00110723187643515,3.93469391338368e-4,GGB4538_SGB6253,geng2024_PRJNA396840,10,10,20
STR_Selenomonas_sputigena,0.44363102449389696,60.5,0.20999999999999996,0.04809183210526315,0.6316884263756247,5.412683570902216e-4,3.489911788759894e-4,Selenomonas_sputigena,geng2024_PRJNA396840,10,10,20
STR_Tannerella_forsythia,0.0014440000412427954,89,0.78,0.008071082105263156,7.718221460669676,0.0014179267564664191,5.738198572731515e-6,Tannerella_forsythia,geng2024_PRJNA396840,10,10,20
STR_Pauljensenia_hongkongensis,0.4515095714722708,60,0.19999999999999996,0.04850526315789474,0.7228154234370998,3.503451882666496e-4,2.1188491398028845e-4,Pauljensenia_hongkongensis,geng2024_PRJNA396840,10,10,20
STR_Streptococcus_intermedius,1,50,0,0.05263157894736842,0.7661118376540347,0.001332135267981499,7.828835930877692e-4,Streptococcus_intermedius,geng2024_PRJNA396840,10,10,20
STR_Treponema_SGB3604,0.014931389578798814,75,0.5,0.029605263157894735,7.888822143671017,2.3601296086274724e-4,0,Treponema_SGB3604,geng2024_PRJNA396840,10,10,20
STR_Prevotella_oris,0.4726755935115872,40,-0.19999999999999996,0.04850526315789474,0.8482989887006237,0.0012221851006935726,6.784050044294726e-4,Prevotella_oris,geng2024_PRJNA396840,10,10,20
STR_Leptotrichia_hofstadii,0.15919075150222753,67,0.3400000000000001,0.04116649263157895,0.3319554415935654,5.055293963746838e-4,4.0141680580588353e-4,Leptotrichia_hofstadii,geng2024_PRJNA396840,10,10,20
STR_Prevotella_multiformis,0.279559353093316,60.5,0.20999999999999996,0.04809183210526315,3.819000968634582,2.633749017937958e-4,1.7732096152518208e-5,Prevotella_multiformis,geng2024_PRJNA396840,10,10,20
STR_Actinomyces_gerencseriae,0.8429419685339818,47,-0.06000000000000005,0.05225331368421052,0.33522420672752895,9.035137686356103e-4,7.159727349754211e-4,Actinomyces_gerencseriae,geng2024_PRJNA396840,10,10,20
STR_Prevotella_koreensis,0.005971963624595342,80,0.6000000000000001,0.0215578947368421,9.327674650699016,6.415543375865478e-4,0,Prevotella_koreensis,geng2024_PRJNA396840,10,10,20
STR_Alloscardovia_omnicolens,0.2342662844466917,61.5,0.22999999999999998,0.047210442631578954,9.99454773523175,0.0012338826924788288,2.1050626757351434e-7,Alloscardovia_omnicolens,geng2024_PRJNA396840,10,10,20
STR_Leptotrichia_sp_oral_taxon_498,0.5906827555913554,57,0.1399999999999999,0.050588640000000004,1.4008329115608684,9.526610401669048e-4,3.601613897396304e-4,Leptotrichia_sp_oral_taxon_498,geng2024_PRJNA396840,10,10,20
STR_Capnocytophaga_ochracea,0.96839101645673,51,0.020000000000000018,0.052589482105263166,0.6555320429588605,3.0538626558318223e-4,1.9350666394468257e-4,Capnocytophaga_ochracea,geng2024_PRJNA396840,10,10,20
STR_GGB3385_SGB4472,0.3759553785047234,60,0.19999999999999996,0.04850526315789474,1.6760819456338776,2.643789445089792e-4,8.204538859040106e-5,GGB3385_SGB4472,geng2024_PRJNA396840,10,10,20
STR_Prevotella_veroralis,0.9257469149907165,51.5,0.030000000000000027,0.0525368847368421,0.7999312709858414,2.0400887564054335e-4,1.167522886096632e-4,Prevotella_veroralis,geng2024_PRJNA396840,10,10,20
STR_Lachnospiraceae_bacterium_oral_taxon_500,0.14971082418939288,65,0.30000000000000004,0.04358421052631578,3.4258583286826876,1.6819863339065207e-4,1.4743842378441958e-5,Lachnospiraceae_bacterium_oral_taxon_500,geng2024_PRJNA396840,10,10,20
STR_Aggregatibacter_actinomycetemcomitans,0.12358420113551416,66,0.32000000000000006,0.04240451368421052,3.7612001328163425,1.7607561902092562e-4,1.2059444648551326e-5,Aggregatibacter_actinomycetemcomitans,geng2024_PRJNA396840,10,10,20
STR_GGB1025_SGB1319,0.16807831903497034,60,0.19999999999999996,0.04850526315789474,8.407080531089333,3.3845594250354015e-4,0,GGB1025_SGB1319,geng2024_PRJNA396840,10,10,20
STR_Actinomyces_dentalis,0.03514278838511601,78,0.56,0.02479710315789473,2.277944650754162,0.006660198968288721,0.00137248125861491,Actinomyces_dentalis,geng2024_PRJNA396840,10,10,20
STR_Bifidobacterium_longum,0.3304644591014962,59.5,0.18999999999999995,0.04890016894736842,2.7363424844553226,2.6409233395021476e-4,3.878102807674338e-5,Bifidobacterium_longum,geng2024_PRJNA396840,10,10,20
STR_GGB12790_SGB19845,0.2342662844466917,61.5,0.22999999999999998,0.047210442631578954,4.169552102413497,3.1897444358023783e-4,1.6780953295299198e-5,GGB12790_SGB19845,geng2024_PRJNA396840,10,10,20
STR_Treponema_denticola,0.005971963624595342,80,0.6000000000000001,0.0215578947368421,10.193032811985384,0.0011696002787498132,0,Treponema_denticola,geng2024_PRJNA396840,10,10,20
STR_Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,0.15304056816888242,69,0.3799999999999999,0.03852901894736843,1.8196745051561354,0.003475319325670964,9.837886949085653e-4,Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,geng2024_PRJNA396840,10,10,20
STR_Prevotella_pleuritidis,0.2083332018779304,64,0.28,0.04470245052631579,4.226604491252038,6.990648078351073e-4,3.639413698131769e-5,Prevotella_pleuritidis,geng2024_PRJNA396840,10,10,20
STR_TM7_phylum_sp_oral_taxon_348,0.701019183487054,55,0.10000000000000009,0.05158421052631579,1.2581745315665125,0.0013934860873459152,5.819964522546446e-4,TM7_phylum_sp_oral_taxon_348,geng2024_PRJNA396840,10,10,20
STR_Candidatus_Nanoperiomorbus_periodonticus,0.5181817623957423,58.5,0.16999999999999993,0.049633432105263164,2.2835072901254065,7.831110059612536e-4,1.600546840218632e-4,Candidatus_Nanoperiomorbus_periodonticus,geng2024_PRJNA396840,10,10,20
STR_Actinomyces_sp_oral_taxon_897,0.050330920022856114,71.5,0.42999999999999994,0.03496779,3.6065909225208523,4.91994229291694e-4,3.9471545190986203e-5,Actinomyces_sp_oral_taxon_897,geng2024_PRJNA396840,10,10,20
STR_Actinomyces_sp_oral_taxon_448,0.6064533744042402,43,-0.14,0.050588640000000004,1.2637555479709377,7.263983798967932e-4,3.019311979657457e-4,Actinomyces_sp_oral_taxon_448,geng2024_PRJNA396840,10,10,20
STR_Olsenella_sp_oral_taxon_807,0.1975231556904479,67,0.3400000000000001,0.04116649263157895,3.330296703808451,9.313719018050495e-4,9.169791687999893e-5,Olsenella_sp_oral_taxon_807,geng2024_PRJNA396840,10,10,20
STR_Kytococcus_sedentarius,0.2917263258301769,64,0.28,0.04470245052631579,3.4232003914835683,0.002100216163915809,1.9487758189091852e-4,Kytococcus_sedentarius,geng2024_PRJNA396840,10,10,20
STR_GGB12785_SGB19823,0.0013285754496404328,9,-0.8200000000000001,0.005648513684210522,-3.759323934605989,2.0838282030704404e-4,0.002834373741488288,GGB12785_SGB19823,geng2024_PRJNA396840,10,10,20
STR_Actinomyces_israelii,0.062329626178210536,70.5,0.4099999999999999,0.03642408473684211,3.8878411727141295,5.700442045502613e-4,3.757562017925769e-5,Actinomyces_israelii,geng2024_PRJNA396840,10,10,20
STR_Streptococcus_mutans,0.22569136129681808,34.5,-0.31000000000000005,0.04300185315789473,-2.197156963108911,1.8863304658778287e-4,8.686092955534322e-4,Streptococcus_mutans,geng2024_PRJNA396840,10,10,20
STR_Abiotrophia_defectiva,0.32779229768148105,39,-0.21999999999999997,0.04766013473684211,-1.3455734317928538,9.77246926642867e-5,2.4989023296186216e-4,Abiotrophia_defectiva,geng2024_PRJNA396840,10,10,20
STR_GGB4308_SGB5895,0.9568829891119314,49,-0.020000000000000018,0.052589482105263166,-2.562511652615585,1.1390198402804199e-4,6.77766499291437e-4,GGB4308_SGB5895,geng2024_PRJNA396840,10,10,20
STR_Campylobacter_gracilis,0.10098693495641445,71.5,0.42999999999999994,0.03496779,2.805042936300313,6.393641171368337e-4,9.062730758141159e-5,Campylobacter_gracilis,geng2024_PRJNA396840,10,10,20
STR_Bacteroidetes_oral_taxon_274,0.0357297400460281,76.5,0.53,0.027216042631578945,3.1193525771823345,7.642238440231992e-4,8.705819947477712e-5,Bacteroidetes_oral_taxon_274,geng2024_PRJNA396840,10,10,20
STR_Leptotrichia_buccalis,0.4425524923876752,59.5,0.18999999999999995,0.04890016894736842,-0.3339058565172599,6.136176382730498e-4,7.736770641442926e-4,Leptotrichia_buccalis,geng2024_PRJNA396840,10,10,20
STR_Haemophilus_sputorum,0.37442311052425203,38,-0.24,0.04674304,-0.750069052693293,4.895017445801913e-4,8.239618021488362e-4,Haemophilus_sputorum,geng2024_PRJNA396840,10,10,20
STR_Selenomonas_noxia,0.11311362643889995,67.5,0.3500000000000001,0.0405266447368421,0.9254938104139261,5.362026079616668e-4,2.8183732075945096e-4,Selenomonas_noxia,geng2024_PRJNA396840,10,10,20
STR_Capnocytophaga_granulosa,0.3304644591014962,59.5,0.18999999999999995,0.04890016894736842,2.2193944540168538,2.2908549259525703e-4,4.840659604413228e-5,Capnocytophaga_granulosa,geng2024_PRJNA396840,10,10,20
STR_GGB10852_SGB17523,0.014931389578798814,75,0.5,0.029605263157894735,7.87350212528373,2.335094297598001e-4,0,GGB10852_SGB17523,geng2024_PRJNA396840,10,10,20
STR_Prevotella_denticola,0.8429419685339818,47,-0.06000000000000005,0.05225331368421052,-0.19302055327259807,3.663187924150647e-4,4.1890217499742104e-4,Prevotella_denticola,geng2024_PRJNA396840,10,10,20
STR_Fretibacterium_fastidiosum,0.10116105881500474,67,0.3400000000000001,0.04116649263157895,5.961678952724206,1.8262352122843992e-4,1.946348549274486e-6,Fretibacterium_fastidiosum,geng2024_PRJNA396840,10,10,20
STR_Scardovia_wiggsiae,0.8245106458719222,47,-0.06000000000000005,0.05225331368421052,0.39654886981117454,4.126430100641651e-4,3.1323357419537506e-4,Scardovia_wiggsiae,geng2024_PRJNA396840,10,10,20
STR_Lancefieldella_rimae,0.14260059050698462,69,0.3799999999999999,0.03852901894736843,2.4912951522425018,0.0012568463050282516,2.2270361871623389e-4,Lancefieldella_rimae,geng2024_PRJNA396840,10,10,20
STR_Lachnoanaerobaculum_saburreum,0.09343513060919743,68.5,0.3700000000000001,0.039207453157894735,1.3718538102418096,8.302998602852348e-4,3.202096328319352e-4,Lachnoanaerobaculum_saburreum,geng2024_PRJNA396840,10,10,20
STR_TM7_phylum_sp_oral_taxon_350,0.2838244447061169,62,0.24,0.04674304,3.957748974561891,3.050222803737384e-4,1.869481430609847e-5,TM7_phylum_sp_oral_taxon_350,geng2024_PRJNA396840,10,10,20
